Id,Weekly_Sales
44_7_2013-01-18,245.21270000000038
44_7_2013-01-25,320.93750000000045
44_7_2013-02-01,388.87520000000006
44_7_2013-02-08,258.64980000000037
44_7_2013-02-15,425.7267000000004
44_7_2013-02-22,465.6465999999998
44_7_2013-03-01,261.9444000000003
44_7_2013-03-08,342.3460000000001
44_7_2013-03-15,328.67360000000025
44_7_2013-03-22,293.1798000000002
44_7_2013-03-29,343.87480000000005
44_7_2013-04-05,502.83100000000036
44_7_2013-04-12,556.0066000000003
44_7_2013-04-19,480.45489999999967
44_7_2013-04-26,508.5759000000008
44_7_2013-05-03,377.1775999999998
44_7_2013-05-10,551.6929000000005
44_7_2013-05-17,694.3860999999996
44_7_2013-05-24,517.0272000000004
44_7_2013-05-31,541.5524000000004
44_7_2013-06-07,642.2631999999992
44_7_2013-06-14,949.3407000000003
44_7_2013-06-21,697.8184999999996
44_7_2013-06-28,813.8515000000001
44_7_2013-07-05,819.8282000000003
44_7_2013-07-12,1117.3695999999998
44_7_2013-07-19,952.7055000000001
44_7_2013-07-26,842.7341000000008
44_8_2012-11-02,5751.553000000001
44_8_2012-11-09,5715.414399999998
44_8_2012-11-16,5181.183500000005
44_8_2012-11-23,5440.898099999997
44_8_2012-11-30,5379.738400000005
44_8_2012-12-07,6044.677400000001
44_8_2012-12-14,5149.827200000003
44_8_2012-12-21,5375.9293000000025
44_8_2012-12-28,4801.223000000004
44_8_2013-01-04,5136.680299999998
44_8_2013-01-11,5186.665599999996
44_8_2013-01-18,5145.561399999997
44_8_2013-01-25,5126.561899999998
44_8_2013-02-01,5146.6538
44_8_2013-02-08,5120.363699999996
44_8_2013-02-15,5221.5716999999995
44_8_2013-02-22,5209.789699999999
44_8_2013-03-01,5112.217299999997
44_8_2013-03-08,5223.650200000003
44_8_2013-03-15,5136.095899999995
44_8_2013-03-22,5391.643600000001
44_8_2013-03-29,5084.1142000000045
44_8_2013-04-05,5467.892699999996
44_8_2013-04-12,5005.209999999995
44_8_2013-04-19,4963.594700000003
44_8_2013-04-26,4848.827599999992
44_8_2013-05-03,5274.004499999993
44_8_2013-05-10,5356.039499999997
44_8_2013-05-17,5815.188399999996
44_8_2013-05-24,5248.381499999994
44_8_2013-05-31,5487.101499999998
44_8_2013-06-07,6103.663299999994
44_8_2013-06-14,5329.408699999993
44_8_2013-06-21,5446.904799999993
44_8_2013-06-28,5471.736899999994
44_8_2013-07-05,6176.0733000000055
44_8_2013-07-12,5807.7041
44_8_2013-07-19,5059.827400000008
44_8_2013-07-26,4830.680600000011
44_9_2012-11-02,47.16209999999999
44_9_2012-11-09,49.38950000000002
44_9_2012-11-16,53.71870000000003
44_9_2012-11-23,72.10090000000002
44_9_2012-11-30,51.78600000000003
44_9_2012-12-07,55.58309999999996
44_9_2012-12-14,71.64309999999999
44_9_2012-12-21,43.20289999999996
44_9_2012-12-28,46.06949999999997
44_9_2013-01-04,27.533199999999987
44_9_2013-01-11,24.33319999999999
44_9_2013-01-18,32.51779999999996
44_9_2013-01-25,32.72859999999995
44_9_2013-02-01,59.37730000000001
44_9_2013-02-08,35.04979999999998
44_9_2013-02-15,22.410199999999996
44_9_2013-02-22,55.541899999999984
44_9_2013-03-01,52.92020000000003
44_9_2013-03-08,46.57149999999996
44_9_2013-03-15,29.94829999999995
44_9_2013-03-22,55.368600000000015
44_9_2013-03-29,47.52409999999998
44_9_2013-04-05,54.533699999999996
44_9_2013-04-12,48.42149999999999
44_9_2013-04-19,64.38960000000004
44_9_2013-04-26,37.1857999999999
44_9_2013-05-03,88.76679999999999
44_9_2013-05-10,93.6311
44_9_2013-05-17,196.8575999999999
44_9_2013-05-24,93.73590000000009
44_9_2013-05-31,114.07650000000004
44_9_2013-06-07,171.68490000000006
44_9_2013-06-14,255.0839999999998
44_9_2013-06-21,196.74669999999995
44_9_2013-06-28,253.36439999999988
44_9_2013-07-05,185.5001000000002
44_9_2013-07-12,153.8615000000002
44_9_2013-07-19,191.92950000000002
44_9_2013-07-26,193.52240000000018
44_10_2012-11-02,189.6102000000001
44_10_2012-11-09,197.49090000000012
44_10_2012-11-16,204.50040000000007
44_10_2012-11-23,176.8482999999999
44_10_2012-11-30,147.75650000000022
44_10_2012-12-07,211.63809999999995
44_10_2012-12-14,214.6383999999999
44_10_2012-12-21,224.31169999999986
44_10_2012-12-28,188.2326
44_10_2013-01-04,229.8700000000004
44_10_2013-01-11,209.42500000000007
44_10_2013-01-18,223.58650000000034
44_10_2013-01-25,225.56570000000036
44_10_2013-02-01,116.40000000000005
44_10_2013-02-08,170.77750000000015
44_10_2013-02-15,165.23140000000015
44_10_2013-02-22,195.99370000000027
44_10_2013-03-01,173.84410000000014
44_10_2013-03-08,136.95980000000012
44_10_2013-03-15,127.13420000000004
44_10_2013-03-22,150.66030000000015
44_10_2013-03-29,130.8233
44_10_2013-04-05,153.68250000000015
44_10_2013-04-12,113.44720000000002
44_10_2013-04-19,119.38900000000004
44_10_2013-04-26,105.81990000000003
44_10_2013-05-03,119.0777000000001
44_10_2013-05-10,147.28250000000025
44_10_2013-05-17,153.4363000000001
44_10_2013-05-24,141.74740000000023
44_10_2013-05-31,147.1348000000001
44_10_2013-06-07,185.67649999999983
44_10_2013-06-14,154.02810000000008
44_10_2013-06-21,147.34050000000008
44_10_2013-06-28,154.4629000000001
44_10_2013-07-05,227.81389999999973
44_10_2013-07-12,207.56729999999953
44_10_2013-07-19,214.98809999999972
44_10_2013-07-26,235.06609999999972
44_11_2012-11-02,802.612
44_11_2012-11-09,790.2944999999999
44_11_2012-11-16,934.8455999999992
44_11_2012-11-23,937.8315000000008
44_11_2012-11-30,928.053699999999
44_11_2012-12-07,973.6707999999992
44_11_2012-12-14,990.7958000000002
44_11_2012-12-21,1037.0598000000002
44_11_2012-12-28,990.4731000000014
44_11_2013-01-04,876.1656000000004
44_11_2013-01-11,830.9508000000006
44_11_2013-01-18,779.5956999999995
44_11_2013-01-25,769.0373999999997
44_11_2013-02-01,540.1896000000006
44_11_2013-02-08,814.0658000000006
44_11_2013-02-15,638.4157000000001
44_11_2013-02-22,532.4116000000005
44_11_2013-03-01,658.8637000000002
44_11_2013-03-08,500.4618000000008
44_11_2013-03-15,445.17399999999986
44_11_2013-03-22,530.5361
44_11_2013-03-29,498.7446000000003
44_11_2013-04-05,363.7003999999999
44_11_2013-04-12,394.94410000000016
44_11_2013-04-19,444.86670000000004
44_11_2013-04-26,337.5924000000002
44_11_2013-05-03,419.74490000000014
44_11_2013-05-10,387.6602999999996
44_11_2013-05-17,416.4431999999997
44_11_2013-05-24,369.85119999999966
44_11_2013-05-31,384.77629999999976
44_11_2013-06-07,435.50860000000006
44_11_2013-06-14,448.05949999999996
44_11_2013-06-21,444.45030000000037
44_11_2013-06-28,450.272
44_11_2013-07-05,465.29570000000007
44_11_2013-07-12,388.0355000000003
44_11_2013-07-19,432.7919000000004
44_11_2013-07-26,470.0469000000004
44_12_2012-11-02,79.53680000000003
44_12_2012-11-09,80.54240000000003
44_12_2012-11-16,77.53900000000007
44_12_2012-11-23,87.25319999999992
44_12_2012-11-30,76.32760000000003
44_12_2012-12-07,81.43960000000007
44_12_2012-12-14,65.49840000000003
44_12_2012-12-21,79.22880000000004
44_12_2012-12-28,62.52200000000012
44_12_2013-01-04,104.61189999999993
44_12_2013-01-11,93.87349999999998
44_12_2013-01-18,102.68039999999992
44_12_2013-01-25,95.0373
44_12_2013-02-01,61.66690000000003
44_12_2013-02-08,53.87289999999999
44_12_2013-02-15,91.01980000000005
44_12_2013-02-22,76.94379999999998
44_12_2013-03-01,79.43269999999997
44_12_2013-03-08,71.2779
44_12_2013-03-15,64.75589999999997
44_12_2013-03-22,69.95119999999997
44_12_2013-03-29,65.38589999999998
44_12_2013-04-05,68.0125
44_12_2013-04-12,42.78990000000002
44_12_2013-04-19,60.35409999999998
44_12_2013-04-26,38.09140000000004
44_12_2013-05-03,56.16249999999998
44_12_2013-05-10,71.57219999999998
44_12_2013-05-17,67.65469999999999
44_12_2013-05-24,63.770399999999974
44_12_2013-05-31,61.82009999999998
44_12_2013-06-07,70.47090000000001
44_12_2013-06-14,63.379199999999976
44_12_2013-06-21,71.0737
44_12_2013-06-28,65.7313
44_12_2013-07-05,71.21849999999996
44_12_2013-07-12,56.11640000000003
44_12_2013-07-19,65.1365
44_12_2013-07-26,82.75939999999993
44_13_2012-11-02,7656.509400000006
44_13_2012-11-09,7676.4834000000055
44_13_2012-11-16,7152.1516000000065
44_13_2012-11-23,7318.716299999995
44_13_2012-11-30,6806.105400000001
44_13_2012-12-07,7451.183999999999
44_13_2012-12-14,6684.8807
44_13_2012-12-21,6822.045700000004
44_13_2012-12-28,6319.807
44_13_2013-01-04,8112.713300000007
44_13_2013-01-11,7655.8037
44_13_2013-01-18,7560.471300000002
44_13_2013-01-25,7596.515500000005
44_13_2013-02-01,7204.116800000002
44_13_2013-02-08,6895.170599999995
44_13_2013-02-15,7495.472800000001
44_13_2013-02-22,7568.437300000001
44_13_2013-03-01,7014.451099999997
44_13_2013-03-08,7087.975799999997
44_13_2013-03-15,7113.737599999996
44_13_2013-03-22,6844.871699999996
44_13_2013-03-29,7012.170399999991
44_13_2013-04-05,7277.622000000003
44_13_2013-04-12,6668.435900000002
44_13_2013-04-19,6870.664599999997
44_13_2013-04-26,6700.5638999999965
44_13_2013-05-03,7014.0517
44_13_2013-05-10,7205.303099999999
44_13_2013-05-17,7150.285199999991
44_13_2013-05-24,7389.8231000000005
44_13_2013-05-31,7353.208000000002
44_13_2013-06-07,6853.875299999991
44_13_2013-06-14,7243.830099999991
44_13_2013-06-21,7233.170699999989
44_13_2013-06-28,7342.7543999999925
44_13_2013-07-05,7628.871599999984
44_13_2013-07-12,7340.2784000000065
44_13_2013-07-19,7577.295699999993
44_13_2013-07-26,7517.124399999984
44_14_2012-11-02,722.5441000000001
44_14_2012-11-09,695.8966000000001
44_14_2012-11-16,723.0466999999995
44_14_2012-11-23,2962.5095000000024
44_14_2012-11-30,785.3098000000008
44_14_2012-12-07,869.1097999999995
44_14_2012-12-14,797.7664999999994
44_14_2012-12-21,872.7756999999997
44_14_2012-12-28,749.2911999999985
44_14_2013-01-04,720.9282000000005
44_14_2013-01-11,698.2834999999999
44_14_2013-01-18,718.8815000000009
44_14_2013-01-25,719.2125000000008
44_14_2013-02-01,535.0229999999999
44_14_2013-02-08,606.2792000000001
44_14_2013-02-15,612.1134999999996
44_14_2013-02-22,558.8666999999995
44_14_2013-03-01,604.3399999999993
44_14_2013-03-08,745.2317999999995
44_14_2013-03-15,663.5422999999989
44_14_2013-03-22,607.0207999999993
44_14_2013-03-29,569.1008999999993
44_14_2013-04-05,752.8498
44_14_2013-04-12,749.1452999999998
44_14_2013-04-19,688.2645000000001
44_14_2013-04-26,736.7363
44_14_2013-05-03,644.0759000000005
44_14_2013-05-10,713.5740000000004
44_14_2013-05-17,629.6697
44_14_2013-05-24,712.9656000000002
44_14_2013-05-31,709.9169000000003
44_14_2013-06-07,539.544
44_14_2013-06-14,658.4265999999994
44_14_2013-06-21,610.3615999999998
44_14_2013-06-28,619.9287999999996
44_14_2013-07-05,921.5996999999993
44_14_2013-07-12,824.7993000000001
44_14_2013-07-19,874.8557
44_14_2013-07-26,946.0719999999991
44_16_2012-11-02,549.7450000000002
44_16_2012-11-09,527.4948000000003
44_16_2012-11-16,464.677
44_16_2012-11-23,729.3492000000005
44_16_2012-11-30,581.5779000000007
44_16_2012-12-07,574.7096000000003
44_16_2012-12-14,551.9302999999993
44_16_2012-12-21,717.6944999999994
44_16_2012-12-28,666.7517000000003
44_16_2013-01-04,573.5601000000003
44_16_2013-01-11,583.5204000000004
44_16_2013-01-18,599.9760000000002
44_16_2013-01-25,587.3556000000004
44_16_2013-02-01,563.0122000000006
44_16_2013-02-08,642.5247
44_16_2013-02-15,568.8645000000004
44_16_2013-02-22,595.8146000000008
44_16_2013-03-01,564.2149000000002
44_16_2013-03-08,591.124
44_16_2013-03-15,664.0879000000006
44_16_2013-03-22,573.4113000000003
44_16_2013-03-29,592.1122000000007
44_16_2013-04-05,707.0018000000003
44_16_2013-04-12,656.5015000000004
44_16_2013-04-19,576.3365
44_16_2013-04-26,574.5808000000007
44_16_2013-05-03,943.1448000000007
44_16_2013-05-10,1201.9724000000015
44_16_2013-05-17,1133.0625000000007
44_16_2013-05-24,1068.3429000000006
44_16_2013-05-31,1139.8576000000005
44_16_2013-06-07,1036.6426000000001
44_16_2013-06-14,1183.711900000001
44_16_2013-06-21,1091.3742000000013
44_16_2013-06-28,1112.6754000000003
44_16_2013-07-05,912.6278999999996
44_16_2013-07-12,1045.9154000000012
44_16_2013-07-19,948.9968000000003
44_16_2013-07-26,890.6938999999998
44_17_2012-11-02,311.6181
44_17_2012-11-09,302.24689999999987
44_17_2012-11-16,312.3084000000001
44_17_2012-11-23,348.38219999999984
44_17_2012-11-30,381.6397999999997
44_17_2012-12-07,367.8978000000001
44_17_2012-12-14,369.9853999999998
44_17_2012-12-21,371.3491999999998
44_17_2012-12-28,223.19659999999956
44_17_2013-01-04,214.3098999999999
44_17_2013-01-11,210.63349999999983
44_17_2013-01-18,194.67989999999983
44_17_2013-01-25,206.7371999999998
44_17_2013-02-01,260.17229999999984
44_17_2013-02-08,314.48519999999985
44_17_2013-02-15,229.4109999999998
44_17_2013-02-22,248.7243999999998
44_17_2013-03-01,237.77089999999978
44_17_2013-03-08,220.95229999999995
44_17_2013-03-15,256.0602999999999
44_17_2013-03-22,224.8671999999999
44_17_2013-03-29,267.57989999999995
44_17_2013-04-05,261.7823000000001
44_17_2013-04-12,205.6871
44_17_2013-04-19,226.80090000000004
44_17_2013-04-26,206.87130000000002
44_17_2013-05-03,254.43189999999996
44_17_2013-05-10,278.1594
44_17_2013-05-17,278.6249
44_17_2013-05-24,264.85620000000006
44_17_2013-05-31,270.6507
44_17_2013-06-07,268.63399999999984
44_17_2013-06-14,231.19629999999987
44_17_2013-06-21,263.4009999999999
44_17_2013-06-28,240.1596999999999
44_17_2013-07-05,319.8991000000004
44_17_2013-07-12,277.2653000000002
44_17_2013-07-19,313.3536000000003
44_17_2013-07-26,335.79470000000055
44_18_2012-11-02,418.6048999999996
44_18_2012-11-09,399.0969999999997
44_18_2012-11-16,377.8963999999996
44_18_2012-11-23,446.9995999999997
44_18_2012-11-30,401.7213999999998
44_18_2012-12-07,1164.9915000000003
44_18_2012-12-14,1139.6955999999996
44_18_2012-12-21,1065.2197000000003
44_18_2012-12-28,495.7630999999998
44_18_2013-01-04,68.91179999999991
44_18_2013-01-18,157.65790000000013
44_18_2013-01-25,143.26550000000003
44_18_2013-02-01,340.6881000000001
44_18_2013-02-08,531.3215000000001
44_18_2013-02-15,607.2014000000004
44_18_2013-02-22,189.93680000000006
44_18_2013-03-01,164.5411
44_18_2013-03-08,346.83710000000013
44_18_2013-03-15,336.4190999999999
44_18_2013-03-22,364.13259999999997
44_18_2013-03-29,618.4331999999998
44_18_2013-04-05,405.33410000000003
44_18_2013-07-12,167.36089999999996
44_20_2012-11-02,14.7875
44_20_2012-11-09,18.0227
44_20_2012-11-16,30.183399999999995
44_20_2012-11-30,12.8191
44_20_2012-12-07,12.558000000000003
44_20_2012-12-14,36.38559999999998
44_20_2012-12-21,40.14659999999999
44_20_2012-12-28,36.7724
44_20_2013-01-04,15.544400000000001
44_20_2013-01-11,16.387999999999998
44_20_2013-01-18,15.687999999999999
44_20_2013-01-25,15.808
44_20_2013-02-01,15.2
44_20_2013-02-08,18.846700000000002
44_20_2013-02-15,16.3964
44_20_2013-02-22,22.58
44_20_2013-03-08,16.5194
44_20_2013-03-15,21.2594
44_20_2013-03-22,18.9994
44_20_2013-03-29,21.34
44_20_2013-04-05,23.285799999999995
44_20_2013-04-12,35.68
44_20_2013-04-19,29.76
44_20_2013-04-26,35.5539
44_20_2013-05-03,23.49230000000001
44_20_2013-05-10,15.503300000000001
44_20_2013-05-17,36.1156
44_20_2013-05-24,14.342700000000002
44_20_2013-05-31,17.9067
44_20_2013-06-14,57.098900000000015
44_20_2013-06-21,30.446099999999998
44_20_2013-06-28,60.139700000000005
44_20_2013-07-05,92.57849999999999
44_20_2013-07-12,64.3707
44_20_2013-07-19,87.01010000000001
44_20_2013-07-26,81.58330000000002
44_21_2012-11-02,683.6970999999991
44_21_2012-11-09,640.3208999999991
44_21_2012-11-16,659.299499999999
44_21_2012-11-23,836.5579999999998
44_21_2012-11-30,641.4490999999997
44_21_2012-12-07,652.5100999999999
44_21_2012-12-14,646.4216000000002
44_21_2012-12-21,683.9901000000001
44_21_2012-12-28,658.6556000000012
44_21_2013-01-04,688.9702000000001
44_21_2013-01-11,663.8685999999999
44_21_2013-01-18,691.8152000000003
44_21_2013-01-25,705.8966000000004
44_21_2013-02-01,763.8459999999998
44_21_2013-02-08,647.2387999999997
44_21_2013-02-15,658.2454999999999
44_21_2013-02-22,763.9016000000001
44_21_2013-03-01,655.4929999999999
44_21_2013-03-08,761.4393999999999
44_21_2013-03-15,804.8736000000004
44_21_2013-03-22,665.3112999999996
44_21_2013-03-29,793.3702000000002
44_21_2013-04-05,802.6387
44_21_2013-04-12,684.5175999999997
44_21_2013-04-19,757.4386999999995
44_21_2013-04-26,832.0231000000006
44_21_2013-05-03,681.5238999999992
44_21_2013-05-10,747.4373999999996
44_21_2013-05-17,751.9332999999999
44_21_2013-05-24,750.4178999999998
44_21_2013-05-31,766.2761999999996
44_21_2013-06-07,787.8966000000001
44_21_2013-06-14,806.1810999999994
44_21_2013-06-21,825.5349000000002
44_21_2013-06-28,784.9052999999997
44_21_2013-07-05,826.6880000000003
44_21_2013-07-12,770.6761999999995
44_21_2013-07-19,804.1457000000004
44_21_2013-07-26,828.8250000000006
44_22_2013-07-12,80.05940000000001
44_22_2013-07-19,73.96830000000001
44_22_2013-07-26,63.10980000000001
44_23_2012-11-02,13.001199999999997
44_23_2012-11-09,12.927699999999998
44_23_2012-11-16,8.031499999999992
44_23_2012-11-23,17.236400000000003
44_23_2012-11-30,20.256100000000007
44_23_2012-12-07,20.05859999999999
44_23_2012-12-21,20.9345
44_23_2012-12-28,22.746600000000008
44_23_2013-01-04,10.8303
44_23_2013-01-18,20.112500000000015
44_23_2013-01-25,18.627000000000006
44_23_2013-02-01,25.919600000000013
44_23_2013-02-08,24.911200000000026
44_23_2013-02-15,14.549700000000005
44_23_2013-02-22,30.630000000000024
44_23_2013-03-01,15.357000000000006
44_23_2013-03-08,15.942100000000012
44_23_2013-03-15,29.78430000000002
44_23_2013-03-22,17.787400000000012
44_23_2013-03-29,26.448500000000028
44_23_2013-04-05,19.879900000000024
44_23_2013-04-12,31.390900000000023
44_23_2013-04-19,22.699300000000026
44_23_2013-04-26,28.234700000000036
44_23_2013-05-17,20.363300000000034
44_23_2013-05-24,14.852200000000032
44_23_2013-05-31,15.387300000000034
44_23_2013-06-07,24.950200000000027
44_23_2013-06-21,24.16560000000001
44_23_2013-06-28,28.554700000000025
44_23_2013-07-05,26.991900000000015
44_23_2013-07-19,25.554200000000023
44_24_2012-11-02,8.508200000000016
44_24_2012-11-09,12.619800000000014
44_24_2012-11-16,12.500900000000017
44_24_2012-11-23,10.434300000000016
44_24_2012-11-30,15.522200000000023
44_24_2012-12-07,12.098100000000015
44_24_2012-12-14,16.04130000000002
44_24_2012-12-28,19.03040000000003
44_24_2013-01-11,18.79120000000003
44_24_2013-01-18,23.089900000000036
44_24_2013-01-25,22.04990000000004
44_24_2013-02-08,22.444200000000027
44_24_2013-02-15,14.62440000000002
44_24_2013-03-08,19.587500000000027
44_24_2013-03-15,18.13790000000003
44_24_2013-03-22,19.81780000000003
44_24_2013-03-29,19.437600000000035
44_24_2013-04-05,16.742600000000024
44_24_2013-04-26,16.168300000000034
44_24_2013-05-03,11.30560000000002
44_24_2013-05-10,10.19120000000002
44_24_2013-05-17,20.354200000000038
44_24_2013-05-24,9.587500000000018
44_24_2013-05-31,10.870400000000018
44_24_2013-06-07,19.171400000000034
44_24_2013-06-14,22.703300000000024
44_24_2013-06-28,16.697100000000034
44_24_2013-07-05,13.257500000000025
44_24_2013-07-19,21.22910000000002
44_24_2013-07-26,20.980500000000024
44_25_2012-11-02,36.189000000000014
44_25_2012-11-09,34.9939
44_25_2012-11-16,40.11740000000003
44_25_2012-11-23,21.960300000000014
44_25_2012-11-30,33.2005
44_25_2012-12-07,46.5453
44_25_2012-12-14,38.924000000000035
44_25_2012-12-21,53.90320000000006
44_25_2012-12-28,49.898300000000035
44_25_2013-01-04,47.1434
44_25_2013-01-11,47.21370000000002
44_25_2013-01-18,48.71059999999999
44_25_2013-01-25,47.4867
44_25_2013-02-01,40.2389
44_25_2013-02-08,52.31300000000001
44_25_2013-02-15,46.00790000000004
44_25_2013-02-22,36.740600000000015
44_25_2013-03-01,42.798800000000064
44_25_2013-03-08,36.607900000000036
44_25_2013-03-15,30.590800000000044
44_25_2013-03-22,42.28860000000008
44_25_2013-03-29,30.922600000000042
44_25_2013-04-05,41.817100000000025
44_25_2013-04-12,26.672900000000023
44_25_2013-04-19,33.70090000000001
44_25_2013-04-26,26.054500000000033
44_25_2013-05-03,27.13220000000001
44_25_2013-05-10,67.72920000000002
44_25_2013-05-17,59.759400000000014
44_25_2013-05-24,63.19790000000002
44_25_2013-05-31,58.55750000000002
44_25_2013-06-07,57.00100000000001
44_25_2013-06-14,47.97680000000002
44_25_2013-06-21,38.237
44_25_2013-06-28,40.782300000000006
44_25_2013-07-12,41.1473
44_25_2013-07-19,35.8836
44_25_2013-07-26,28.879499999999997
44_26_2012-11-02,126.24140000000006
44_26_2012-11-09,126.8560000000001
44_26_2012-11-16,105.76400000000007
44_26_2012-11-23,95.67470000000007
44_26_2012-11-30,97.26590000000007
44_26_2012-12-07,95.06840000000007
44_26_2012-12-14,86.40070000000001
44_26_2012-12-21,99.84680000000012
44_26_2012-12-28,90.78950000000007
44_26_2013-01-04,65.9442
44_26_2013-01-11,47.27519999999998
44_26_2013-01-18,41.85289999999997
44_26_2013-01-25,43.113699999999966
44_26_2013-02-01,45.08279999999997
44_26_2013-02-08,57.502800000000015
44_26_2013-02-15,77.5712
44_26_2013-02-22,38.54579999999998
44_26_2013-03-01,56.54110000000001
44_26_2013-03-08,55.689099999999996
44_26_2013-03-15,60.43750000000002
44_26_2013-03-22,57.927400000000006
44_26_2013-03-29,56.35140000000001
44_26_2013-04-05,127.83810000000011
44_26_2013-04-12,86.13510000000008
44_26_2013-04-19,82.61160000000005
44_26_2013-04-26,102.29180000000011
44_26_2013-05-03,106.54029999999995
44_26_2013-05-10,111.91270000000003
44_26_2013-05-17,131.00360000000003
44_26_2013-05-24,119.82740000000001
44_26_2013-05-31,109.57240000000007
44_26_2013-06-07,142.8602
44_26_2013-06-14,138.35009999999994
44_26_2013-06-21,126.96350000000004
44_26_2013-06-28,113.71520000000001
44_26_2013-07-05,115.71610000000008
44_26_2013-07-12,102.34490000000007
44_26_2013-07-19,121.70990000000008
44_26_2013-07-26,96.41810000000007
44_27_2012-11-02,12.631500000000006
44_27_2012-11-09,13.510400000000004
44_27_2012-11-16,10.138500000000002
44_27_2012-11-23,11.803400000000009
44_27_2012-11-30,10.17860000000001
44_27_2012-12-07,9.876700000000001
44_27_2012-12-14,10.7062
44_27_2012-12-28,12.466700000000001
44_27_2013-01-04,11.584799999999996
44_27_2013-01-11,8.602400000000003
44_27_2013-01-18,9.093700000000009
44_27_2013-02-08,13.320500000000004
44_27_2013-02-15,12.134699999999999
44_27_2013-02-22,14.068499999999998
44_27_2013-03-01,13.587000000000003
44_27_2013-03-08,13.609700000000002
44_27_2013-03-15,14.779300000000003
44_27_2013-03-22,12.479700000000005
44_27_2013-03-29,13.714900000000007
44_27_2013-04-12,13.518599999999998
44_27_2013-04-19,12.778999999999998
44_27_2013-04-26,18.143799999999988
44_27_2013-05-03,11.311899999999996
44_27_2013-05-10,12.194600000000001
44_27_2013-05-17,15.146300000000007
44_27_2013-05-31,14.116800000000019
44_27_2013-06-07,15.248300000000006
44_27_2013-06-14,17.254800000000003
44_27_2013-06-28,16.349000000000004
44_27_2013-07-12,14.651800000000007
44_27_2013-07-19,18.598900000000004
44_28_2012-11-02,78.96100000000001
44_28_2012-11-09,76.01950000000004
44_28_2012-11-16,73.83299999999996
44_28_2012-11-23,82.58149999999996
44_28_2012-11-30,84.71319999999994
44_28_2012-12-07,58.43270000000007
44_28_2012-12-14,75.86409999999997
44_28_2012-12-21,69.58089999999996
44_28_2012-12-28,46.095400000000026
44_28_2013-01-04,65.24410000000002
44_28_2013-01-11,71.6897
44_28_2013-01-18,62.54589999999992
44_28_2013-01-25,59.889599999999916
44_28_2013-02-01,99.96179999999995
44_28_2013-02-08,82.23360000000007
44_28_2013-02-15,76.8888
44_28_2013-02-22,81.04519999999998
44_28_2013-03-01,78.32870000000003
44_28_2013-03-08,91.31029999999996
44_28_2013-03-15,59.59379999999996
44_28_2013-03-22,67.28210000000004
44_28_2013-03-29,73.59319999999997
44_28_2013-04-05,96.93209999999995
44_28_2013-04-12,60.987800000000014
44_28_2013-04-19,71.74110000000002
44_28_2013-04-26,79.99780000000011
44_28_2013-05-03,141.73679999999976
44_28_2013-05-10,84.28850000000003
44_28_2013-05-17,63.14970000000001
44_28_2013-05-24,91.48129999999998
44_28_2013-05-31,75.6683
44_28_2013-06-07,40.59800000000002
44_28_2013-06-14,46.58769999999998
44_28_2013-06-21,48.3791
44_28_2013-06-28,48.07279999999999
44_28_2013-07-05,36.489000000000004
44_28_2013-07-12,51.038999999999994
44_28_2013-07-19,47.2724
44_28_2013-07-26,33.9724
44_31_2012-11-23,18.864399999999996
44_31_2012-12-14,68.1768
44_31_2012-12-21,28.4016
44_31_2013-01-25,3.563999999999999
44_31_2013-02-08,4.957999999999999
44_31_2013-03-08,24.733999999999977
44_31_2013-04-05,13.339199999999998
44_31_2013-04-12,7.997799999999997
44_31_2013-04-19,9.829799999999988
44_31_2013-04-26,7.3450000000000015
44_31_2013-05-03,25.835799999999985
44_31_2013-05-10,15.092999999999996
44_31_2013-05-17,14.134400000000012
44_31_2013-05-24,18.4422
44_31_2013-05-31,14.130200000000002
44_31_2013-06-07,12.350600000000007
44_31_2013-06-14,10.204400000000007
44_31_2013-06-21,9.493600000000004
44_31_2013-06-28,13.874400000000014
44_31_2013-07-05,14.17370000000001
44_31_2013-07-12,8.311500000000006
44_31_2013-07-19,8.066400000000005
44_31_2013-07-26,9.045000000000009
44_32_2012-11-02,15.4881
44_32_2012-11-09,26.351999999999997
44_32_2012-11-16,18.64
44_32_2012-11-23,20.656899999999997
44_32_2012-12-07,12.6374
44_32_2012-12-14,9.0
44_32_2012-12-21,16.25
44_32_2013-01-04,15.5087
44_32_2013-01-11,16.055
44_32_2013-01-18,13.82
44_32_2013-01-25,14.1983
44_32_2013-02-01,28.544300000000007
44_32_2013-02-08,32.765899999999995
44_32_2013-02-15,24.0938
44_32_2013-02-22,37.74560000000001
44_32_2013-03-01,30.6
44_32_2013-03-08,35.0934
44_32_2013-03-15,29.277399999999997
44_32_2013-03-22,30.248199999999997
44_32_2013-03-29,36.9383
44_32_2013-04-05,23.766599999999997
44_32_2013-04-12,10.9591
44_32_2013-04-19,18.366700000000005
44_32_2013-04-26,6.7597000000000005
44_32_2013-05-03,55.7887
44_32_2013-05-10,53.178599999999996
44_32_2013-05-17,89.6973
44_32_2013-05-24,44.842699999999994
44_32_2013-05-31,53.4458
44_32_2013-06-07,73.85920000000002
44_32_2013-06-14,100.73689999999999
44_32_2013-06-21,101.14529999999999
44_32_2013-06-28,109.08189999999999
44_32_2013-07-05,72.04029999999997
44_32_2013-07-12,59.439899999999994
44_32_2013-07-19,76.05349999999999
44_32_2013-07-26,87.33069999999996
44_33_2012-11-16,13.335400000000003
